canonical_code,variant_key,variant_label,print_id,release_set_name,image_path,is_base,is_sp,is_tr,is_alt,is_manga_rare,is_golden_manga_rare,is_illustration_rare
OP07-066,parallel 2,Parallel 2,OP07-066_p2,Promotion Card,OP07/parallel/OP07-066_p2.png,0,0,0,0,0,0,0
OP07-071,base,Base,OP07-071,500 Years In The Future,,1,0,0,0,0,0,0
OP07-071,parallel 1,Parallel 1,OP07-071_p1,500 Years In The Future,OP07/parallel/OP07-071_p1.png,0,0,0,0,0,0,0
OP07-072,base,Base,OP07-072,500 Years In The Future,,1,0,0,0,0,0,0
OP07-072,parallel 1,Parallel 1,OP07-072_p1,500 Years In The Future,OP07/parallel/OP07-072_p1.png,0,0,0,0,0,0,0
OP07-073,base,Base,OP07-073,500 Years In The Future,,1,0,0,0,0,0,0
OP07-073,parallel 1,Parallel 1,OP07-073_p1,Promotion Card,OP07/parallel/OP07-073_p1.png,0,0,0,0,0,0,0
OP07-076,base,Base,OP07-076,500 Years In The Future,,1,0,0,0,0,0,0
OP07-076,parallel 1,Parallel 1,OP07-076_p1,One Piece Card The Best Vol.2,OP07/parallel/OP07-076_p1.png,0,0,0,0,0,0,0
OP07-076,r1,R1,OP07-076_r1,One Piece Card The Best Vol.2,OP07/base/OP07-076_r1.png,0,0,0,0,0,0,0
OP07-079,base,Base,OP07-079,500 Years In The Future,,1,0,0,0,0,0,0
OP07-079,parallel 1,Parallel 1,OP07-079_p1,500 Years In The Future,OP07/parallel/OP07-079_p1.png,0,0,0,0,0,0,0
OP07-079,parallel 2,Parallel 2,OP07-079_p2,Anime 25th Collection,OP07/parallel/OP07-079_p2.png,0,0,0,0,0,0,0
OP07-080,base,Base,OP07-080,500 Years In The Future,,1,0,0,0,0,0,0
OP07-080,parallel 1,Parallel 1,OP07-080_p1,Promotion Card,OP07/parallel/OP07-080_p1.png,0,0,0,0,0,0,0
OP07-085,base,Base,OP07-085,500 Years In The Future,OP07/sp/OP07-085_sp.png,1,1,0,0,0,0,0
OP07-085,parallel 1,Parallel 1,OP07-085_p1,500 Years In The Future,OP07/parallel/OP07-085_p1.png,0,1,0,0,0,0,0
OP07-085,parallel 2,Parallel 2,OP07-085_p2,A Fist Of Divine Speed,OP07/parallel/OP07-085_p2.png,0,1,0,0,0,0,0
OP07-091,base,Base,OP07-091,500 Years In The Future,,1,0,0,0,0,0,0
OP07-091,parallel 1,Parallel 1,OP07-091_p1,Promotion Card,OP07/parallel/OP07-091_p1.png,0,0,0,0,0,0,0
OP07-097,base,Base,OP07-097,500 Years In The Future,,1,0,0,0,0,0,0
OP07-097,parallel 1,Parallel 1,OP07-097_p1,500 Years In The Future,OP07/parallel/OP07-097_p1.png,0,0,0,0,0,0,0
OP07-097,parallel 2,Parallel 2,OP07-097_p2,Anime 25th Collection,OP07/parallel/OP07-097_p2.png,0,0,0,0,0,0,0
OP07-100,base,Base,OP07-100,500 Years In The Future,,1,0,0,0,0,0,0
OP07-100,parallel 1,Parallel 1,OP07-100_p1,Promotion Card,OP07/parallel/OP07-100_p1.png,0,0,0,0,0,0,0
OP07-100,parallel 2,Parallel 2,OP07-100_p2,Promotion Card,OP07/parallel/OP07-100_p2.png,0,0,0,0,0,0,0
OP07-107,base,Base,OP07-107,500 Years In The Future,,1,0,0,0,0,0,0
OP07-107,parallel 1,Parallel 1,OP07-107_p1,500 Years In The Future,OP07/parallel/OP07-107_p1.png,0,0,0,0,0,0,0
OP07-107,r1,R1,OP07-107_r1,One Piece Card The Best Vol.2,OP07/base/OP07-107_r1.png,0,0,0,0,0,0,0
OP07-109,base,Base,OP07-109,500 Years In The Future,,1,0,0,0,0,0,0
OP07-109,parallel 1,Parallel 1,OP07-109_p1,500 Years In The Future,OP07/parallel/OP07-109_p1.png,0,0,0,0,0,0,0
OP07-109,parallel 2,Parallel 2,OP07-109_p2,Two Legends,OP07/parallel/OP07-109_p2.png,0,0,0,0,0,0,0
OP07-109,parallel 3,Parallel 3,OP07-109_p3,Promotion Card,OP07/parallel/OP07-109_p3.png,0,0,0,0,0,0,0
OP07-109,parallel 4,Parallel 4,OP07-109_p4,Promotion Card,OP07/parallel/OP07-109_p4.png,0,0,0,0,0,0,0
OP07-109,r1,R1,OP07-109_r1,One Piece Card The Best Vol.2,OP07/base/OP07-109_r1.png,0,0,0,0,0,0,0
OP07-111,base,Base,OP07-111,500 Years In The Future,OP07/sp/OP07-111_sp.png,1,1,0,0,0,0,0
OP07-111,parallel 1,Parallel 1,OP07-111_p1,500 Years In The Future,OP07/parallel/OP07-111_p1.png,0,1,0,0,0,0,0
OP07-111,parallel 2,Parallel 2,OP07-111_p2,Carrying On His Will,OP07/parallel/OP07-111_p2.png,0,1,0,0,0,0,0
OP07-113,base,Base,OP07-113,500 Years In The Future,,1,0,0,0,0,0,0
OP07-113,parallel 1,Parallel 1,OP07-113_p1,Promotion Card,OP07/parallel/OP07-113_p1.png,0,0,0,0,0,0,0
OP07-114,base,Base,OP07-114,500 Years In The Future,,1,0,0,0,0,0,0
OP07-114,parallel 1,Parallel 1,OP07-114_p1,One Piece Card The Best Vol.2,OP07/parallel/OP07-114_p1.png,0,0,0,0,0,0,0
OP07-114,r1,R1,OP07-114_r1,One Piece Card The Best Vol.2,OP07/base/OP07-114_r1.png,0,0,0,0,0,0,0
OP07-116,base,Base,OP07-116,500 Years In The Future,,1,0,0,0,0,0,0
OP07-116,parallel 1,Parallel 1,OP07-116_p1,Green/yellow Yamato,OP07/parallel/OP07-116_p1.png,0,0,0,0,0,0,0
OP07-116,parallel 2,Parallel 2,OP07-116_p2,Other Product Card,OP07/parallel/OP07-116_p2.png,0,0,0,0,0,0,0
OP07-118,base,Base,OP07-118,500 Years In The Future,OP07/sp/OP07-118_sp.png,1,1,0,0,0,0,0
OP07-118,parallel 1,Parallel 1,OP07-118_p1,500 Years In The Future,OP07/parallel/OP07-118_p1.png,0,1,0,0,0,0,0
OP07-118,parallel 2,Parallel 2,OP07-118_p2,Carrying On His Will,OP07/parallel/OP07-118_p2.png,0,1,0,0,0,0,0
OP07-118,parallel 3,Parallel 3,OP07-118_p3,Other Product Card,OP07/parallel/OP07-118_p3.png,0,1,0,0,0,0,0
OP07-118,r1,R1,OP07-118_r1,One Piece Card The Best Vol.2,OP07/base/OP07-118_r1.png,0,1,0,0,0,0,0
OP07-119,base,Base,OP07-119,500 Years In The Future,,1,0,0,0,0,0,0
OP07-119,parallel 1,Parallel 1,OP07-119_p1,500 Years In The Future,OP07/parallel/OP07-119_p1.png,0,0,0,0,0,0,0
OP07-119,parallel 2,Parallel 2,OP07-119_p2,Promotion Card,OP07/parallel/OP07-119_p2.png,0,0,0,0,0,0,0
OP07-119,r1,R1,OP07-119_r1,One Piece Card The Best Vol.2,OP07/base/OP07-119_r1.png,0,0,0,0,0,0,0
OP08-001,base,Base,OP08-001,Two Legends,,1,0,0,0,0,0,0
OP08-001,parallel 1,Parallel 1,OP08-001_p1,Two Legends,OP08/parallel/OP08-001_p1.png,0,0,0,0,0,0,0
OP08-001,parallel 2,Parallel 2,OP08-001_p2,Anime 25th Collection,OP08/parallel/OP08-001_p2.png,0,0,0,0,0,0,0
OP08-002,base,Base,OP08-002,Two Legends,,1,0,0,0,0,0,0
OP08-002,parallel 1,Parallel 1,OP08-002_p1,Two Legends,OP08/parallel/OP08-002_p1.png,0,0,0,0,0,0,0
OP08-002,parallel 2,Parallel 2,OP08-002_p2,Anime 25th Collection,OP08/parallel/OP08-002_p2.png,0,0,0,0,0,0,0
OP08-007,base,Base,OP08-007,Two Legends,,1,0,0,0,0,0,0
OP08-007,parallel 1,Parallel 1,OP08-007_p1,Two Legends,OP08/parallel/OP08-007_p1.png,0,0,0,0,0,0,0
OP08-015,base,Base,OP08-015,Two Legends,,1,0,0,0,0,0,0
OP08-015,parallel 1,Parallel 1,OP08-015_p1,Two Legends,OP08/parallel/OP08-015_p1.png,0,0,0,0,0,0,0
OP08-021,base,Base,OP08-021,Two Legends,,1,0,0,0,0,0,0
OP08-021,parallel 1,Parallel 1,OP08-021_p1,Two Legends,OP08/parallel/OP08-021_p1.png,0,0,0,0,0,0,0
OP08-021,parallel 2,Parallel 2,OP08-021_p2,Anime 25th Collection,OP08/parallel/OP08-021_p2.png,0,0,0,0,0,0,0
OP08-023,base,Base,OP08-023,Two Legends,,1,0,0,0,0,0,0
OP08-023,parallel 1,Parallel 1,OP08-023_p1,Two Legends,OP08/parallel/OP08-023_p1.png,0,0,0,0,0,0,0
OP08-023,parallel 2,Parallel 2,OP08-023_p2,One Piece Card The Best Vol.2,OP08/parallel/OP08-023_p2.png,0,0,0,0,0,0,0
OP08-023,r1,R1,OP08-023_r1,One Piece Card The Best Vol.2,OP08/base/OP08-023_r1.png,0,0,0,0,0,0,0
OP08-030,base,Base,OP08-030,Two Legends,,1,0,0,0,0,0,0
OP08-030,parallel 1,Parallel 1,OP08-030_p1,Two Legends,OP08/parallel/OP08-030_p1.png,0,0,0,0,0,0,0
OP08-036,base,Base,OP08-036,Two Legends,,1,0,0,0,0,0,0
OP08-036,parallel 1,Parallel 1,OP08-036_p1,Other Product Card,OP08/parallel/OP08-036_p1.png,0,0,0,0,0,0,0
OP08-040,base,Base,OP08-040,Two Legends,,1,0,0,0,0,0,0
OP08-040,parallel 1,Parallel 1,OP08-040_p1,Other Product Card,OP08/parallel/OP08-040_p1.png,0,0,0,0,0,0,0
OP08-043,base,Base,OP08-043,Two Legends,,1,0,0,0,0,0,0
OP08-043,parallel 1,Parallel 1,OP08-043_p1,Two Legends,OP08/parallel/OP08-043_p1.png,0,0,0,0,0,0,0
OP08-052,base,Base,OP08-052,Two Legends,OP08/tr/OP08-052_tr.png,1,0,1,0,0,0,0
OP08-052,parallel 1,Parallel 1,OP08-052_p1,Two Legends,OP08/parallel/OP08-052_p1.png,0,0,1,0,0,0,0
OP08-052,parallel 2,Parallel 2,OP08-052_p2,Royal Blood,OP08/parallel/OP08-052_p2.png,0,0,1,0,0,0,0
OP08-057,base,Base,OP08-057,Two Legends,,1,0,0,0,0,0,0
OP08-057,parallel 1,Parallel 1,OP08-057_p1,Two Legends,OP08/parallel/OP08-057_p1.png,0,0,0,0,0,0,0
OP08-057,parallel 2,Parallel 2,OP08-057_p2,Anime 25th Collection,OP08/parallel/OP08-057_p2.png,0,0,0,0,0,0,0
OP08-058,base,Base,OP08-058,Two Legends,,1,0,0,0,0,0,0
OP08-058,parallel 1,Parallel 1,OP08-058_p1,Two Legends,OP08/parallel/OP08-058_p1.png,0,0,0,0,0,0,0
OP08-058,parallel 2,Parallel 2,OP08-058_p2,Anime 25th Collection,OP08/parallel/OP08-058_p2.png,0,0,0,0,0,0,0
OP08-062,base,Base,OP08-062,Two Legends,,1,0,0,0,0,0,0
OP08-062,parallel 1,Parallel 1,OP08-062_p1,Promotion Card,OP08/parallel/OP08-062_p1.png,0,0,0,0,0,0,0
OP08-062,parallel 2,Parallel 2,OP08-062_p2,Promotion Card,OP08/parallel/OP08-062_p2.png,0,0,0,0,0,0,0
OP08-067,base,Base,OP08-067,Two Legends,,1,0,0,0,0,0,0
OP08-067,parallel 1,Parallel 1,OP08-067_p1,Two Legends,OP08/parallel/OP08-067_p1.png,0,0,0,0,0,0,0
OP08-067,parallel 2,Parallel 2,OP08-067_p2,Promotion Card,OP08/parallel/OP08-067_p2.png,0,0,0,0,0,0,0
OP08-067,r1,R1,OP08-067_r1,One Piece Card The Best Vol.2,OP08/base/OP08-067_r1.png,0,0,0,0,0,0,0
OP08-069,base,Base,OP08-069,Two Legends,,1,0,0,0,0,0,0
OP08-069,parallel 1,Parallel 1,OP08-069_p1,Two Legends,OP08/parallel/OP08-069_p1.png,0,0,0,0,0,0,0
OP08-069,parallel 2,Parallel 2,OP08-069_p2,Other Product Card,OP08/parallel/OP08-069_p2.png,0,0,0,0,0,0,0
OP08-074,base,Base,OP08-074,Two Legends,,1,0,0,0,0,0,0
OP08-074,parallel 1,Parallel 1,OP08-074_p1,Two Legends,OP08/parallel/OP08-074_p1.png,0,0,0,0,0,0,0
OP08-074,r1,R1,OP08-074_r1,One Piece Card The Best Vol.2,OP08/base/OP08-074_r1.png,0,0,0,0,0,0,0
OP08-076,base,Base,OP08-076,Two Legends,,1,0,0,0,0,0,0
OP08-076,parallel 1,Parallel 1,OP08-076_p1,One Piece Card The Best Vol.2,OP08/parallel/OP08-076_p1.png,0,0,0,0,0,0,0
OP08-076,r1,R1,OP08-076_r1,One Piece Card The Best Vol.2,OP08/base/OP08-076_r1.png,0,0,0,0,0,0,0
OP08-079,base,Base,OP08-079,Two Legends,,1,0,0,0,0,0,0
OP08-079,parallel 1,Parallel 1,OP08-079_p1,Two Legends,OP08/parallel/OP08-079_p1.png,0,0,0,0,0,0,0
OP08-080,base,Base,OP08-080,Two Legends,,1,0,0,0,0,0,0
OP08-080,parallel 1,Parallel 1,OP08-080_p1,Two Legends,OP08/parallel/OP08-080_p1.png,0,0,0,0,0,0,0
OP08-084,base,Base,OP08-084,Two Legends,,1,0,0,0,0,0,0
OP08-084,parallel 1,Parallel 1,OP08-084_p1,Two Legends,OP08/parallel/OP08-084_p1.png,0,0,0,0,0,0,0
OP08-084,parallel 2,Parallel 2,OP08-084_p2,Promotion Card,OP08/parallel/OP08-084_p2.png,0,0,0,0,0,0,0
OP08-087,base,Base,OP08-087,Two Legends,,1,0,0,0,0,0,0
OP08-087,parallel 1,Parallel 1,OP08-087_p1,One Piece Card The Best Vol.2,OP08/parallel/OP08-087_p1.png,0,0,0,0,0,0,0
OP08-087,r1,R1,OP08-087_r1,One Piece Card The Best Vol.2,OP08/base/OP08-087_r1.png,0,0,0,0,0,0,0
OP08-098,base,Base,OP08-098,Two Legends,,1,0,0,0,0,0,0
OP08-098,parallel 1,Parallel 1,OP08-098_p1,Two Legends,OP08/parallel/OP08-098_p1.png,0,0,0,0,0,0,0
OP08-098,parallel 2,Parallel 2,OP08-098_p2,Anime 25th Collection,OP08/parallel/OP08-098_p2.png,0,0,0,0,0,0,0
OP08-099,base,Base,OP08-099,Two Legends,,1,0,0,0,0,0,0
OP08-099,parallel 1,Parallel 1,OP08-099_p1,One Piece Card The Best Vol.2,OP08/parallel/OP08-099_p1.png,0,0,0,0,0,0,0
OP08-099,parallel 2,Parallel 2,OP08-099_p2,Other Product Card,OP08/parallel/OP08-099_p2.png,0,0,0,0,0,0,0
OP08-099,r1,R1,OP08-099_r1,One Piece Card The Best Vol.2,OP08/base/OP08-099_r1.png,0,0,0,0,0,0,0
OP08-105,base,Base,OP08-105,Two Legends,,1,0,0,0,0,0,0
OP08-105,parallel 1,Parallel 1,OP08-105_p1,Two Legends,OP08/parallel/OP08-105_p1.png,0,0,0,0,0,0,0
OP08-106,base,Base,OP08-106,Two Legends,,1,0,0,0,0,0,0
OP08-106,parallel 1,Parallel 1,OP08-106_p1,Two Legends,OP08/parallel/OP08-106_p1.png,0,0,0,0,0,0,0
OP08-106,parallel 2,Parallel 2,OP08-106_p2,Emperors In The New World,OP08/parallel/OP08-106_p2.png,0,0,0,0,0,0,0
OP08-110,base,Base,OP08-110,Two Legends,,1,0,0,0,0,0,0
OP08-110,parallel 1,Parallel 1,OP08-110_p1,Two Legends,OP08/parallel/OP08-110_p1.png,0,0,0,0,0,0,0
OP08-110,parallel 2,Parallel 2,OP08-110_p2,Promotion Card,OP08/parallel/OP08-110_p2.png,0,0,0,0,0,0,0
OP08-110,parallel 3,Parallel 3,OP08-110_p3,Promotion Card,OP08/parallel/OP08-110_p3.png,0,0,0,0,0,0,0
OP08-110,parallel 4,Parallel 4,OP08-110_p4,Promotion Card,OP08/parallel/OP08-110_p4.png,0,0,0,0,0,0,0
OP08-112,base,Base,OP08-112,Two Legends,,1,0,0,0,0,0,0
OP08-112,parallel 1,Parallel 1,OP08-112_p1,Two Legends,OP08/parallel/OP08-112_p1.png,0,0,0,0,0,0,0
OP08-118,base,Base,OP08-118,Two Legends,,1,0,0,0,0,0,0
OP08-118,parallel 1,Parallel 1,OP08-118_p1,Two Legends,OP08/parallel/OP08-118_p1.png,0,0,0,0,0,0,0
OP08-118,parallel 2,Parallel 2,OP08-118_p2,Two Legends,OP08/parallel/OP08-118_p2.png,0,0,0,0,0,0,0
OP08-118,r1,R1,OP08-118_r1,One Piece Card The Best Vol.2,OP08/base/OP08-118_r1.png,0,0,0,0,0,0,0
OP08-119,base,Base,OP08-119,Two Legends,,1,0,0,0,0,0,0
OP08-119,parallel 1,Parallel 1,OP08-119_p1,Two Legends,OP08/parallel/OP08-119_p1.png,0,0,0,0,0,0,0
OP09-001,base,Base,OP09-001,Emperors In The New World,,1,0,0,0,0,0,0
OP09-001,parallel 1,Parallel 1,OP09-001_p1,Emperors In The New World,OP09/parallel/OP09-001_p1.png,0,0,0,0,0,0,0
OP09-001,parallel 2,Parallel 2,OP09-001_p2,Red Shanks,OP09/parallel/OP09-001_p2.png,0,0,0,0,0,0,0
OP09-002,base,Base,OP09-002,Emperors In The New World,,1,0,0,0,0,0,0
OP09-002,parallel 1,Parallel 1,OP09-002_p1,Emperors In The New World,OP09/parallel/OP09-002_p1.png,0,0,0,0,0,0,0
OP09-002,parallel 2,Parallel 2,OP09-002_p2,Promotion Card,OP09/parallel/OP09-002_p2.png,0,0,0,0,0,0,0
OP09-002,r1,R1,OP09-002_r1,One Piece Card The Best Vol.2,OP09/base/OP09-002_r1.png,0,0,0,0,0,0,0
OP09-004,base,Base,OP09-004,Emperors In The New World,,1,0,0,0,0,0,0
OP09-004,parallel 1,Parallel 1,OP09-004_p1,Emperors In The New World,OP09/parallel/OP09-004_p1.png,0,0,0,0,0,0,0
OP09-004,parallel 2,Parallel 2,OP09-004_p2,Emperors In The New World,OP09/parallel/OP09-004_p2.png,0,0,0,0,0,0,0
OP09-004,parallel 3,Parallel 3,OP09-004_p3,Emperors In The New World,OP09/parallel/OP09-004_p3.png,0,0,0,0,0,0,0
OP09-004,parallel 4,Parallel 4,OP09-004_p4,Promotion Card,OP09/parallel/OP09-004_p4.png,0,0,0,0,0,0,0
OP09-004,parallel 5,Parallel 5,OP09-004_p5,Carrying On His Will,OP09/parallel/OP09-004_p5.png,0,0,0,0,0,0,0
OP09-004,parallel 6,Parallel 6,OP09-004_p6,Carrying On His Will,OP09/parallel/OP09-004_p6.png,0,0,0,0,0,0,0
OP09-004,r1,R1,OP09-004_r1,One Piece Card The Best Vol.2,OP09/base/OP09-004_r1.png,0,0,0,0,0,0,0
OP09-005,base,Base,OP09-005,Emperors In The New World,OP09/sp/OP09-005_sp.png,1,1,0,0,0,0,0
OP09-005,parallel 1,Parallel 1,OP09-005_p1,A Fist Of Divine Speed,OP09/parallel/OP09-005_p1.png,0,1,0,0,0,0,0
OP09-005,r1,R1,OP09-005_r1,One Piece Card The Best Vol.2,OP09/base/OP09-005_r1.png,0,1,0,0,0,0,0
OP09-006,base,Base,OP09-006,Emperors In The New World,,1,0,0,0,0,0,0
OP09-006,r1,R1,OP09-006_r1,Red Shanks,OP09/base/OP09-006_r1.png,0,0,0,0,0,0,0
OP09-008,base,Base,OP09-008,Emperors In The New World,,1,0,0,0,0,0,0
OP09-008,parallel 1,Parallel 1,OP09-008_p1,Other Product Card,OP09/parallel/OP09-008_p1.png,0,0,0,0,0,0,0
OP09-009,base,Base,OP09-009,Emperors In The New World,OP09/sp/OP09-009_sp.png,1,1,0,0,0,0,0
OP09-009,parallel 1,Parallel 1,OP09-009_p1,Emperors In The New World,OP09/parallel/OP09-009_p1.png,0,1,0,0,0,0,0
OP09-009,parallel 2,Parallel 2,OP09-009_p2,Promotion Card,OP09/parallel/OP09-009_p2.png,0,1,0,0,0,0,0
OP09-009,parallel 3,Parallel 3,OP09-009_p3,Carrying On His Will,OP09/parallel/OP09-009_p3.png,0,1,0,0,0,0,0
OP09-009,r1,R1,OP09-009_r1,One Piece Card The Best Vol.2,OP09/base/OP09-009_r1.png,0,1,0,0,0,0,0
OP09-010,base,Base,OP09-010,Emperors In The New World,,1,0,0,0,0,0,0
OP09-010,r1,R1,OP09-010_r1,Red Shanks,OP09/base/OP09-010_r1.png,0,0,0,0,0,0,0
OP09-011,base,Base,OP09-011,Emperors In The New World,,1,0,0,0,0,0,0
OP09-011,parallel 1,Parallel 1,OP09-011_p1,Promotion Card,OP09/parallel/OP09-011_p1.png,0,0,0,0,0,0,0
OP09-011,parallel 2,Parallel 2,OP09-011_p2,Promotion Card,OP09/parallel/OP09-011_p2.png,0,0,0,0,0,0,0
OP09-011,parallel 3,Parallel 3,OP09-011_p3,Promotion Card,OP09/parallel/OP09-011_p3.png,0,0,0,0,0,0,0
OP09-011,r1,R1,OP09-011_r1,Red Shanks,OP09/base/OP09-011_r1.png,0,0,0,0,0,0,0
OP09-012,base,Base,OP09-012,Emperors In The New World,,1,0,0,0,0,0,0
OP09-012,r1,R1,OP09-012_r1,Red Shanks,OP09/base/OP09-012_r1.png,0,0,0,0,0,0,0
OP09-013,base,Base,OP09-013,Emperors In The New World,OP09/sp/OP09-013_sp.png,1,1,0,0,0,0,0
OP09-013,parallel 1,Parallel 1,OP09-013_p1,Promotion Card,OP09/parallel/OP09-013_p1.png,0,1,0,0,0,0,0
OP09-013,parallel 2,Parallel 2,OP09-013_p2,Legacy Of The Master,OP09/parallel/OP09-013_p2.png,0,1,0,0,0,0,0
OP09-013,r1,R1,OP09-013_r1,Red Shanks,OP09/base/OP09-013_r1.png,0,1,0,0,0,0,0
OP09-014,base,Base,OP09-014,Emperors In The New World,,1,0,0,0,0,0,0
OP09-014,parallel 1,Parallel 1,OP09-014_p1,One Piece Card The Best Vol.2,OP09/parallel/OP09-014_p1.png,0,0,0,0,0,0,0
OP09-014,parallel 2,Parallel 2,OP09-014_p2,One Piece Card The Best Vol.2,OP09/parallel/OP09-014_p2.png,0,0,0,0,0,0,0
OP09-014,r1,R1,OP09-014_r1,Red Shanks,OP09/base/OP09-014_r1.png,0,0,0,0,0,0,0
OP09-014,r2,R2,OP09-014_r2,One Piece Card The Best Vol.2,OP09/base/OP09-014_r2.png,0,0,0,0,0,0,0
OP09-015,base,Base,OP09-015,Emperors In The New World,OP09/tr/OP09-015_tr.png,1,0,1,0,0,0,0
OP09-015,parallel 1,Parallel 1,OP09-015_p1,A Fist Of Divine Speed,OP09/parallel/OP09-015_p1.png,0,0,1,0,0,0,0
OP09-015,r1,R1,OP09-015_r1,Red Shanks,OP09/base/OP09-015_r1.png,0,0,1,0,0,0,0
OP09-016,base,Base,OP09-016,Emperors In The New World,,1,0,0,0,0,0,0
OP09-016,r1,R1,OP09-016_r1,Red Shanks,OP09/base/OP09-016_r1.png,0,0,0,0,0,0,0
OP09-020,base,Base,OP09-020,Emperors In The New World,,1,0,0,0,0,0,0
OP09-020,parallel 2,Parallel 2,OP09-020_p2,One Piece Card The Best Vol.2,OP09/parallel/OP09-020_p2.png,0,0,0,0,0,0,0
OP09-020,r1,R1,OP09-020_r1,Red Shanks,OP09/base/OP09-020_r1.png,0,0,0,0,0,0,0
OP09-020,r2,R2,OP09-020_r2,One Piece Card The Best Vol.2,OP09/base/OP09-020_r2.png,0,0,0,0,0,0,0
OP09-022,base,Base,OP09-022,Emperors In The New World,,1,0,0,0,0,0,0
OP09-022,parallel 1,Parallel 1,OP09-022_p1,Emperors In The New World,OP09/parallel/OP09-022_p1.png,0,0,0,0,0,0,0
OP09-023,base,Base,OP09-023,Emperors In The New World,,1,0,0,0,0,0,0
OP09-023,parallel 1,Parallel 1,OP09-023_p1,Emperors In The New World,OP09/parallel/OP09-023_p1.png,0,0,0,0,0,0,0
OP09-027,base,Base,OP09-027,Emperors In The New World,,1,0,0,0,0,0,0
OP09-027,parallel 1,Parallel 1,OP09-027_p1,One Piece Card The Best Vol.2,OP09/parallel/OP09-027_p1.png,0,0,0,0,0,0,0
OP09-027,parallel 2,Parallel 2,OP09-027_p2,Promotion Card,OP09/parallel/OP09-027_p2.png,0,0,0,0,0,0,0
OP09-027,parallel 3,Parallel 3,OP09-027_p3,Promotion Card,OP09/parallel/OP09-027_p3.png,0,0,0,0,0,0,0
OP09-027,r1,R1,OP09-027_r1,One Piece Card The Best Vol.2,OP09/base/OP09-027_r1.png,0,0,0,0,0,0,0
OP09-033,base,Base,OP09-033,Emperors In The New World,,1,0,0,0,0,0,0
OP09-033,parallel 1,Parallel 1,OP09-033_p1,One Piece Card The Best Vol.2,OP09/parallel/OP09-033_p1.png,0,0,0,0,0,0,0
OP09-033,r1,R1,OP09-033_r1,One Piece Card The Best Vol.2,OP09/base/OP09-033_r1.png,0,0,0,0,0,0,0
OP09-034,base,Base,OP09-034,Emperors In The New World,,1,0,0,0,0,0,0
OP09-034,parallel 1,Parallel 1,OP09-034_p1,Emperors In The New World,OP09/parallel/OP09-034_p1.png,0,0,0,0,0,0,0
OP09-034,parallel 2,Parallel 2,OP09-034_p2,Promotion Card,OP09/parallel/OP09-034_p2.png,0,0,0,0,0,0,0
OP09-035,base,Base,OP09-035,Emperors In The New World,,1,0,0,0,0,0,0
OP09-035,r1,R1,OP09-035_r1,Green/yellow Yamato,OP09/base/OP09-035_r1.png,0,0,0,0,0,0,0
OP09-037,base,Base,OP09-037,Emperors In The New World,OP09/sp/OP09-037_sp.png,1,1,0,0,0,0,0
OP09-037,parallel 1,Parallel 1,OP09-037_p1,Emperors In The New World,OP09/parallel/OP09-037_p1.png,0,1,0,0,0,0,0
OP09-037,parallel 2,Parallel 2,OP09-037_p2,Legacy Of The Master,OP09/parallel/OP09-037_p2.png,0,1,0,0,0,0,0
OP09-042,base,Base,OP09-042,Emperors In The New World,,1,0,0,0,0,0,0
OP09-042,parallel 1,Parallel 1,OP09-042_p1,Emperors In The New World,OP09/parallel/OP09-042_p1.png,0,0,0,0,0,0,0
OP09-042,parallel 2,Parallel 2,OP09-042_p2,Blue Buggy,OP09/parallel/OP09-042_p2.png,0,0,0,0,0,0,0
OP09-043,base,Base,OP09-043,Emperors In The New World,,1,0,0,0,0,0,0
OP09-043,parallel 1,Parallel 1,OP09-043_p1,Promotion Card,OP09/parallel/OP09-043_p1.png,0,0,0,0,0,0,0
OP09-043,parallel 2,Parallel 2,OP09-043_p2,Promotion Card,OP09/parallel/OP09-043_p2.png,0,0,0,0,0,0,0
OP09-043,parallel 3,Parallel 3,OP09-043_p3,Promotion Card,OP09/parallel/OP09-043_p3.png,0,0,0,0,0,0,0
OP09-043,r1,R1,OP09-043_r1,Blue Buggy,OP09/base/OP09-043_r1.png,0,0,0,0,0,0,0
OP09-045,base,Base,OP09-045,Emperors In The New World,,1,0,0,0,0,0,0
OP09-045,r1,R1,OP09-045_r1,Blue Buggy,OP09/base/OP09-045_r1.png,0,0,0,0,0,0,0
OP09-046,base,Base,OP09-046,Emperors In The New World,,1,0,0,0,0,0,0
OP09-046,parallel 1,Parallel 1,OP09-046_p1,Emperors In The New World,OP09/parallel/OP09-046_p1.png,0,0,0,0,0,0,0
OP09-046,r1,R1,OP09-046_r1,One Piece Card The Best Vol.2,OP09/base/OP09-046_r1.png,0,0,0,0,0,0,0
OP09-048,base,Base,OP09-048,Emperors In The New World,,1,0,0,0,0,0,0
OP09-048,parallel 1,Parallel 1,OP09-048_p1,Emperors In The New World,OP09/parallel/OP09-048_p1.png,0,0,0,0,0,0,0
OP09-048,r1,R1,OP09-048_r1,One Piece Card The Best Vol.2,OP09/base/OP09-048_r1.png,0,0,0,0,0,0,0
OP09-050,base,Base,OP09-050,Emperors In The New World,,1,0,0,0,0,0,0
OP09-050,parallel 1,Parallel 1,OP09-050_p1,Emperors In The New World,OP09/parallel/OP09-050_p1.png,0,0,0,0,0,0,0
OP09-050,parallel 2,Parallel 2,OP09-050_p2,Promotion Card,OP09/parallel/OP09-050_p2.png,0,0,0,0,0,0,0
