card_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage
601,OP03-114,Charlotte Linlin,SP CARD,,1984,601,OP03-114::alt sp,,sp,Alt SP,local-catalog,thumbs/OP03-114alt(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-114::alt sp,0,0,0,0,1,0,missing_printing_market_map
601,OP03-114,Charlotte Linlin,SP CARD,,1985,601,OP03-114_p1,,parallel_1,Parallel 1,official-cardlist,OP03/parallel/OP03-114_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-114_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-114_p1,0,0,0,0,1,0,missing_printing_market_map
601,OP03-114,Charlotte Linlin,SP CARD,,1986,601,OP03-114_p2,,parallel_2,Parallel 2,official-cardlist,OP06/parallel/OP03-114_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-114_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-114_p2,0,0,0,0,1,0,missing_printing_market_map
601,OP03-114,Charlotte Linlin,SP CARD,,1987,601,OP03-114_p3,,parallel_3,Parallel 3,official-cardlist,_unclassified/parallel/OP03-114_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-114_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-114_p3,0,0,0,0,1,0,missing_printing_market_map
602,OP03-115,Streusen,R,,1990,602,OP03-115_r1,,r1,R1,official-cardlist,ST20/reprint/OP03-115_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-115_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-115_r1,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1993,603,OP03-116::alt,,alt,Alt,local-catalog,thumbs/OP03-116alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-116::alt,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1994,603,OP03-116::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP03-116alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-116::alt art 2,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1995,603,OP03-116_p1,,parallel_1,Parallel 1,official-cardlist,TP06/parallel/OP03-116_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_p1,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1996,603,OP03-116_p2,,parallel_2,Parallel 2,official-cardlist,REG2024W3/parallel/OP03-116_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_p2,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1997,603,OP03-116_p3,,parallel_3,Parallel 3,official-cardlist,ST1520RE/parallel/OP03-116_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_p3,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1998,603,OP03-116_p5,,parallel_5,Parallel 5,official-cardlist,PRB01/parallel/OP03-116_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_p5,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,1999,603,OP03-116_p6,,parallel_6,Parallel 6,official-cardlist,PRB01/parallel/OP03-116_p6.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p6.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_p6,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,2000,603,OP03-116_p7,,parallel_7,Parallel 7,official-cardlist,_unclassified/parallel/OP03-116_p7.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_p7.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_p7,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,2001,603,OP03-116_r1,,r1,R1,official-cardlist,PRB01/reprint/OP03-116_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-116_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-116_r1,0,0,0,0,1,0,missing_printing_market_map
603,OP03-116,Shirahoshi,UC,,2002,603,OP03-116::winner alt,,alt,Winner Alt,local-catalog,thumbs/OP03-116 winner alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-116::winner alt,0,0,0,0,1,0,missing_printing_market_map
605,OP03-118,Ikoku Sovereignty,UC,,2007,605,OP03-118_r1,,r1,R1,official-cardlist,ST20/reprint/OP03-118_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-118_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-118_r1,0,0,0,0,1,0,missing_printing_market_map
608,OP03-121,Thunder Bolt,C,,2014,608,OP03-121::alt,,alt,Alt,local-catalog,thumbs/OP03-121alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-121::alt,0,0,0,0,1,0,missing_printing_market_map
608,OP03-121,Thunder Bolt,C,,2015,608,OP03-121_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP03-121_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-121_p3,0,0,0,0,1,0,missing_printing_market_map
608,OP03-121,Thunder Bolt,C,,2016,608,OP03-121_p4,,parallel_4,Parallel 4,official-cardlist,PRB01/parallel/OP03-121_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-121_p4,0,0,0,0,1,0,missing_printing_market_map
608,OP03-121,Thunder Bolt,C,,2017,608,OP03-121_p5,,parallel_5,Parallel 5,official-cardlist,BCV1/parallel/OP03-121_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-121_p5,0,0,0,0,1,0,missing_printing_market_map
608,OP03-121,Thunder Bolt,C,,2018,608,OP03-121_r1,,r1,R1,official-cardlist,ST20/reprint/OP03-121_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-121_r1,0,0,0,0,1,0,missing_printing_market_map
608,OP03-121,Thunder Bolt,C,,2019,608,OP03-121_r2,,r2,R2,official-cardlist,PRB01/reprint/OP03-121_r2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-121_r2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-121_r2,0,0,0,0,1,0,missing_printing_market_map
609,OP03-122,Sogeking,SEC,,2022,609,OP03-122::alt,,alt,Alt,local-catalog,thumbs/OP03-122_Alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-122::alt,0,0,0,0,1,0,missing_printing_market_map
609,OP03-122,Sogeking,SEC,,2023,609,OP03-122::manga,,mr,Manga,local-catalog,thumbs/OP03-122 Manga Rare.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-122::manga,0,0,0,0,1,0,missing_printing_market_map
609,OP03-122,Sogeking,SEC,,2024,609,OP03-122_p1,,parallel_1,Parallel 1,official-cardlist,OP03/parallel/OP03-122_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-122_p1,0,0,0,0,1,0,missing_printing_market_map
609,OP03-122,Sogeking,SEC,,2025,609,OP03-122_p2,,parallel_2,Parallel 2,official-cardlist,OP03/parallel/OP03-122_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-122_p2,0,0,0,0,1,0,missing_printing_market_map
609,OP03-122,Sogeking,SEC,,2026,609,OP03-122_r1,,r1,R1,official-cardlist,PRB01/reprint/OP03-122_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-122_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-122_r1,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2029,610,OP03-123::alt,,alt,Alt,local-catalog,thumbs/OP03-123 (Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-123::alt,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2030,610,OP03-123::cn alt,,alt,Cn Alt,local-catalog,thumbs/OP03-123(CN)alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-123::cn alt,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2031,610,OP03-123_p1,,parallel_1,Parallel 1,official-cardlist,OP03/parallel/OP03-123_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-123_p1,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2032,610,OP03-123_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/OP03-123_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-123_p2,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2033,610,OP03-123_p4,,parallel_4,Parallel 4,official-cardlist,PRB01/parallel/OP03-123_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-123_p4,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2034,610,OP03-123::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP03-123(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP03-123::prb01alt,0,0,0,0,1,0,missing_printing_market_map
610,OP03-123,Charlotte Katakuri,SEC,,2035,610,OP03-123_r1,,r1,R1,official-cardlist,PRB01/reprint/OP03-123_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP03-123_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP03-123_r1,0,0,0,0,1,0,missing_printing_market_map
611,OP04-001,Nefeltari Vivi,L,,2038,611,OP04-001::alt,,alt,Alt,local-catalog,thumbs/op04-001(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-001::alt,0,0,0,0,1,0,missing_printing_market_map
611,OP04-001,Nefeltari Vivi,L,,2039,611,OP04-001_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-001_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-001_p1,0,0,0,0,1,0,missing_printing_market_map
620,OP04-010,Tony Tony.Chopper,C,,2058,620,OP04-010::alt,,alt,Alt,local-catalog,thumbs/OP04-010alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-010::alt,0,0,0,0,1,0,missing_printing_market_map
620,OP04-010,Tony Tony.Chopper,C,,2059,620,OP04-010_p1,,parallel_1,Parallel 1,official-cardlist,TP2024OD/parallel/OP04-010_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-010_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-010_p1,0,0,0,0,1,0,missing_printing_market_map
620,OP04-010,Tony Tony.Chopper,C,,2060,620,OP04-010_p2,,parallel_2,Parallel 2,official-cardlist,CS2526CP/parallel/OP04-010_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-010_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-010_p2,0,0,0,0,1,0,missing_printing_market_map
623,OP04-013,Pell,SR,,2067,623,OP04-013::alt,,alt,Alt,local-catalog,thumbs/OP04-013(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-013::alt,0,0,0,0,1,0,missing_printing_market_map
623,OP04-013,Pell,SR,,2068,623,OP04-013_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-013_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-013_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-013_p1,0,0,0,0,1,0,missing_printing_market_map
626,OP04-016,Bad Manners Kick Course,R,,2075,626,OP04-016_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/OP04-016_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-016_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-016_p1,0,0,0,0,1,0,missing_printing_market_map
626,OP04-016,Bad Manners Kick Course,R,,2076,626,OP04-016::prb02,,alt,Prb02,local-catalog,thumbs/OP04-016(PRB02).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-016::prb02,0,0,0,0,1,0,missing_printing_market_map
626,OP04-016,Bad Manners Kick Course,R,,2077,626,OP04-016_r1,,r1,R1,official-cardlist,PRB02/reprint/OP04-016_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-016_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-016_r1,0,0,0,0,1,0,missing_printing_market_map
629,OP04-019,Donquixote Doflamingo,L,,2084,629,OP04-019::alt,,alt,Alt,local-catalog,thumbs/OP04-019(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-019::alt,0,0,0,0,1,0,missing_printing_market_map
629,OP04-019,Donquixote Doflamingo,L,,2085,629,OP04-019_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-019_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-019_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-019_p1,0,0,0,0,1,0,missing_printing_market_map
630,OP04-020,Issho,L,,2088,630,OP04-020::alt,,alt,Alt,local-catalog,thumbs/OP04-020(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-020::alt,0,0,0,0,1,0,missing_printing_market_map
630,OP04-020,Issho,L,,2089,630,OP04-020_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-020_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-020_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-020_p1,0,0,0,0,1,0,missing_printing_market_map
634,OP04-024,Sugar,SP CARD,,2098,634,OP04-024::alt,,alt,Alt,local-catalog,thumbs/OP04-024(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-024::alt,0,0,0,0,1,0,missing_printing_market_map
634,OP04-024,Sugar,SP CARD,,2099,634,OP04-024::alt sp,,sp,Alt SP,local-catalog,thumbs/OP04-024alt(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-024::alt sp,0,0,0,0,1,0,missing_printing_market_map
634,OP04-024,Sugar,SP CARD,,2100,634,OP04-024_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-024_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-024_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-024_p1,0,0,0,0,1,0,missing_printing_market_map
634,OP04-024,Sugar,SP CARD,,2101,634,OP04-024_p2,,parallel_2,Parallel 2,official-cardlist,OP06/parallel/OP04-024_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-024_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-024_p2,0,0,0,0,1,0,missing_printing_market_map
638,OP04-028,Diamante,R,,2110,638,OP04-028::alt,,alt,Alt,local-catalog,thumbs/OP04-028(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-028::alt,0,0,0,0,1,0,missing_printing_market_map
638,OP04-028,Diamante,R,,2111,638,OP04-028_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-028_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-028_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-028_p1,0,0,0,0,1,0,missing_printing_market_map
639,OP04-029,Dellinger,C,,2114,639,OP04-029_p2,,parallel_2,Parallel 2,official-cardlist,PRB01/parallel/OP04-029_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-029_p2,0,0,0,0,1,0,missing_printing_market_map
639,OP04-029,Dellinger,C,,2115,639,OP04-029_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP04-029_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-029_p3,0,0,0,0,1,0,missing_printing_market_map
639,OP04-029,Dellinger,C,,2116,639,OP04-029::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP04-029(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-029::prb01alt,0,0,0,0,1,0,missing_printing_market_map
639,OP04-029,Dellinger,C,,2117,639,OP04-029_r1,,r1,R1,official-cardlist,PRB01/reprint/OP04-029_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-029_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-029_r1,0,0,0,0,1,0,missing_printing_market_map
640,OP04-030,Trebol,R,,2120,640,OP04-030::alt,,alt,Alt,local-catalog,thumbs/OP04-030(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-030::alt,0,0,0,0,1,0,missing_printing_market_map
640,OP04-030,Trebol,R,,2121,640,OP04-030_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-030_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-030_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-030_p1,0,0,0,0,1,0,missing_printing_market_map
641,OP04-031,Donquixote Doflamingo,SR,,2124,641,OP04-031::alt,,alt,Alt,local-catalog,thumbs/OP04-031(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-031::alt,0,0,0,0,1,0,missing_printing_market_map
641,OP04-031,Donquixote Doflamingo,SR,,2125,641,OP04-031_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-031_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-031_p1,0,0,0,0,1,0,missing_printing_market_map
641,OP04-031,Donquixote Doflamingo,SR,,2126,641,OP04-031_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP04-031_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-031_p3,0,0,0,0,1,0,missing_printing_market_map
641,OP04-031,Donquixote Doflamingo,SR,,2127,641,OP04-031::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP04-031(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-031::prb01alt,0,0,0,0,1,0,missing_printing_market_map
641,OP04-031,Donquixote Doflamingo,SR,,2128,641,OP04-031_r1,,r1,R1,official-cardlist,PRB01/reprint/OP04-031_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-031_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-031_r1,0,0,0,0,1,0,missing_printing_market_map
642,OP04-032,Baby 5,UC,,2131,642,OP04-032::alt,,alt,Alt,local-catalog,thumbs/OP04-032(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-032::alt,0,0,0,0,1,0,missing_printing_market_map
642,OP04-032,Baby 5,UC,,2132,642,OP04-032_p2,,parallel_2,Parallel 2,official-cardlist,PRB01/parallel/OP04-032_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-032_p2,0,0,0,0,1,0,missing_printing_market_map
642,OP04-032,Baby 5,UC,,2133,642,OP04-032_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP04-032_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-032_p3,0,0,0,0,1,0,missing_printing_market_map
642,OP04-032,Baby 5,UC,,2134,642,OP04-032_p4,,parallel_4,Parallel 4,official-cardlist,BCV3/parallel/OP04-032_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-032_p4,0,0,0,0,1,0,missing_printing_market_map
642,OP04-032,Baby 5,UC,,2135,642,OP04-032::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP04-032(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-032::prb01alt,0,0,0,0,1,0,missing_printing_market_map
642,OP04-032,Baby 5,UC,,2136,642,OP04-032_r1,,r1,R1,official-cardlist,PRB01/reprint/OP04-032_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-032_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-032_r1,0,0,0,0,1,0,missing_printing_market_map
646,OP04-036,Donquixote Family,C,,2145,646,OP04-036_p2,,parallel_2,Parallel 2,official-cardlist,PRB01/parallel/OP04-036_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-036_p2,0,0,0,0,1,0,missing_printing_market_map
646,OP04-036,Donquixote Family,C,,2146,646,OP04-036_p3,,parallel_3,Parallel 3,official-cardlist,PRB01/parallel/OP04-036_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-036_p3,0,0,0,0,1,0,missing_printing_market_map
646,OP04-036,Donquixote Family,C,,2147,646,OP04-036_r1,,r1,R1,official-cardlist,PRB01/reprint/OP04-036_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-036_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-036_r1,0,0,0,0,1,0,missing_printing_market_map
649,OP04-039,Rebecca,L,,2154,649,OP04-039::alt,,alt,Alt,local-catalog,thumbs/OP04-039(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-039::alt,0,0,0,0,1,0,missing_printing_market_map
649,OP04-039,Rebecca,L,,2155,649,OP04-039_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-039_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-039_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-039_p1,0,0,0,0,1,0,missing_printing_market_map
650,OP04-040,Queen,L,,2158,650,OP04-040::alt,,alt,Alt,local-catalog,thumbs/OP04-040(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-040::alt,0,0,0,0,1,0,missing_printing_market_map
650,OP04-040,Queen,L,,2159,650,OP04-040_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-040_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-040_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-040_p1,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2168,654,OP04-044::alt,,alt,Alt,local-catalog,thumbs/OP04-044(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-044::alt,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2169,654,OP04-044::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/OP04-044alt2.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-044::alt art 2,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2170,654,OP04-044::alt art 3,,alt,Alt Art 3,local-catalog,thumbs/OP04-044alt3.webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-044::alt art 3,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2171,654,OP04-044_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-044_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-044_p1,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2172,654,OP04-044_p2,,parallel_2,Parallel 2,official-cardlist,OP05/parallel/OP04-044_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-044_p2,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2173,654,OP04-044_p4,,parallel_4,Parallel 4,official-cardlist,PRB01/parallel/OP04-044_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-044_p4,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2174,654,OP04-044::prb01alt,,alt,Prb01Alt,local-catalog,thumbs/OP04-044(PRB01alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-044::prb01alt,0,0,0,0,1,0,missing_printing_market_map
654,OP04-044,Kaido,SR,,2175,654,OP04-044_r1,,r1,R1,official-cardlist,PRB01/reprint/OP04-044_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-044_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-044_r1,0,0,0,0,1,0,missing_printing_market_map
661,OP04-051,Who's.Who,R,,2190,661,OP04-051::alt,,alt,Alt,local-catalog,thumbs/OP04-051(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,OP04-051::alt,0,0,0,0,1,0,missing_printing_market_map
661,OP04-051,Who's.Who,R,,2191,661,OP04-051_p1,,parallel_1,Parallel 1,official-cardlist,OP04/parallel/OP04-051_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-051_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-051_p1,0,0,0,0,1,0,missing_printing_market_map
666,OP04-056,Gum-Gum Red Roc,R,,2202,666,OP04-056_p2,,parallel_2,Parallel 2,official-cardlist,PRB01/parallel/OP04-056_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/OP04-056_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,OP04-056_p2,0,0,0,0,1,0,missing_printing_market_map
